page_id,name,urlslug,ID,ALIGN,EYE,HAIR,SEX,GSM,ALIVE,APPEARANCES,FIRST APPEARANCE,Year
1091,Arcade (Earth-616),\/Arcade_(Earth-616),Secret Identity,Bad Characters,Blue Eyes,Red Hair,Male Characters,,Living Characters,111,Jan-78,1978
1094,Philippa Sontag (Earth-616),\/Philippa_Sontag_(Earth-616),Secret Identity,Bad Characters,Violet Eyes,Black Hair,Female Characters,,Living Characters,57,Oct-86,1986
1095,Ares (Earth-616),\/Ares_(Earth-616),Secret Identity,Neutral Characters,Brown Eyes,Brown Hair,Male Characters,,Deceased Characters,236,Apr-49,1949
1097,Ariel (Coconut Grove) (Earth-616),\/Ariel_(Coconut_Grove)_(Earth-616),No Dual Identity,Good Characters,Black Eyes,Pink Hair,Female Characters,,Living Characters,21,May-87,1987
1098,Marcus Lassiter (Earth-616),\/Marcus_Lassiter_(Earth-616),,Bad Characters,,,Male Characters,,Deceased Characters,8,Jan-70,1970
1099,Grover Raymond (Earth-616),\/Grover_Raymond_(Earth-616),Secret Identity,Bad Characters,Brown Eyes,Black Hair,Male Characters,,Deceased Characters,10,Feb-74,1974
1103,Arishem (Earth-616),\/Arishem_(Earth-616),No Dual Identity,Neutral Characters,,No Hair,Male Characters,,Living Characters,44,Aug-76,1976
1104,Arkon (Earth-616),\/Arkon_(Earth-616),,Neutral Characters,Brown Eyes,Brown Hair,Male Characters,,Living Characters,33,Apr-70,1970
1105,Arkus (Earth-616),\/Arkus_(Earth-616),No Dual Identity,,,Black Hair,Male Characters,,Living Characters,3,Jul-73,1973
1106,Antonio Rodriguez (Earth-616),\/Antonio_Rodriguez_(Earth-616),Secret Identity,Neutral Characters,Brown Eyes,No Hair,Male Characters,,Living Characters,51,Aug-85,1985
1107,Arnim Zola (Earth-616),\/Arnim_Zola_(Earth-616),No Dual Identity,Bad Characters,,No Hair,Male Characters,,Living Characters,76,Apr-77,1977
1108,Arsenal (Robot) (Earth-616),\/Arsenal_(Robot)_(Earth-616),Secret Identity,Bad Characters,Red Eyes,No Hair,,,Living Characters,13,Sep-78,1978
1110,Cleo Nefertiti (Earth-616),\/Cleo_Nefertiti_(Earth-616),Secret Identity,Neutral Characters,Brown Eyes,Black Hair,Female Characters,,Living Characters,55,Sep-85,1985
1112,Charles Benton (Earth-616),\/Charles_Benton_(Earth-616),Secret Identity,Bad Characters,,Grey Hair,Male Characters,,Deceased Characters,10,Jun-68,1968
1113,Astra (Imperial Guard) (Earth-616),\/Astra_(Imperial_Guard)_(Earth-616),Secret Identity,Neutral Characters,White Eyes,Red Hair,Female Characters,,Living Characters,19,Oct-77,1977
1114,Astra (Mutant) (Earth-616),\/Astra_(Mutant)_(Earth-616),Secret Identity,Bad Characters,Blue Eyes,Black Hair,Female Characters,,Living Characters,10,Mar-99,1999
1116,Seginn Gallio (Earth-616),\/Seginn_Gallio_(Earth-616),Secret Identity,Neutral Characters,White Eyes,White Hair,Male Characters,,Deceased Characters,11,Oct-87,1987
1117,Erik Josten (Earth-616),\/Erik_Josten_(Earth-616),Secret Identity,Good Characters,Brown Eyes,Red Hair,Male Characters,,Living Characters,204,Oct-65,1965
1118,Ronald English (Earth-616),\/Ronald_English_(Earth-616),Secret Identity,Bad Characters,Red Eyes,Bald,Male Characters,,Deceased Characters,8,Feb-76,1976
1119,Michael English (Earth-616),\/Michael_English_(Earth-616),Secret Identity,Bad Characters,,,Male Characters,,Deceased Characters,5,Mar-82,1982
1120,Attuma (Earth-616),\/Attuma_(Earth-616),No Dual Identity,Bad Characters,Brown Eyes,Black Hair,Male Characters,,Living Characters,94,Dec-64,1964
1122,Jeanne-Marie Beaubier (Earth-616),\/Jeanne-Marie_Beaubier_(Earth-616),Secret Identity,Good Characters,Blue Eyes,Black Hair,Female Characters,,Living Characters,203,Apr-79,1979
1123,Autolycus (Earth-616),\/Autolycus_(Earth-616),No Dual Identity,Bad Characters,,Black Hair,Male Characters,,Living Characters,21,Apr-75,1975
1124,Dominikos Petrakis (Earth-616),\/Dominikos_Petrakis_(Earth-616),Secret Identity,Neutral Characters,Brown Eyes,Brown Hair,Male Characters,,Deceased Characters,108,Jan-81,1981
1125,Azur (Earth-616),\/Azur_(Earth-616),,,,,Female Characters,,Living Characters,,,
1127,Balder Odinson (Earth-616),\/Balder_Odinson_(Earth-616),Secret Identity,Good Characters,Blue Eyes,Brown Hair,Male Characters,,Deceased Characters,403,Oct-62,1962
1128,Angelo Baldini (Earth-616),\/Angelo_Baldini_(Earth-616),,,,,Male Characters,,Living Characters,17,Jun-68,1968
1129,Balor (Earth-616),\/Balor_(Earth-616),,,Blue Eyes,Red Hair,Male Characters,,Living Characters,6,Nov-82,1982
1130,Elizabeth Ross (Earth-616),\/Elizabeth_Ross_(Earth-616),Public Identity,Good Characters,Blue Eyes,Black Hair,Female Characters,,Living Characters,446,May-62,1962
1131,Sean Cassidy (Earth-616),\/Sean_Cassidy_(Earth-616),Secret Identity,Neutral Characters,Green Eyes,Strawberry Blond Hair,Male Characters,,Living Characters,374,Jan-67,1967
1133,Baphomet (Earth-616),\/Baphomet_(Earth-616),,Bad Characters,Red Eyes,Grey Hair,Male Characters,,Living Characters,6,May-74,1974
1134,Barbarus (Earth-616),\/Barbarus_(Earth-616),Secret Identity,Bad Characters,Brown Eyes,Brown Hair,Male Characters,,Living Characters,40,Nov-69,1969
1135,John Falsworth (Earth-616),\/John_Falsworth_(Earth-616),Secret Identity,Bad Characters,Blue Eyes,Black Hair,Male Characters,,Deceased Characters,44,Jul-76,1976
1136,Walther Theodoric (Earth-616),\/Walther_Theodoric_(Earth-616),,Bad Characters,,Red Hair,Male Characters,,Living Characters,7,Aug-80,1980
1137,Baron Macabre (Earth-616),\/Baron_Macabre_(Earth-616),Secret Identity,Bad Characters,,,Male Characters,,Living Characters,5,May-74,1974
1138,Karl Mordo (Earth-616),\/Karl_Mordo_(Earth-616),Secret Identity,Bad Characters,Brown Eyes,Black Hair,Male Characters,,Deceased Characters,100,Aug-63,1963
1139,Baron Samedi (AIM) (Earth-616),\/Baron_Samedi_(AIM)_(Earth-616),,Bad Characters,,White Hair,Male Characters,,Living Characters,3,Dec-73,1973
1140,Wolfgang von Strucker (Earth-616),\/Wolfgang_von_Strucker_(Earth-616),Public Identity,Bad Characters,Blue Eyes,Bald,Male Characters,,Deceased Characters,164,Jan-64,1964
1141,Heinrich Zemo (Earth-616),\/Heinrich_Zemo_(Earth-616),Public Identity,Bad Characters,Blue Eyes,Grey Hair,Male Characters,,Deceased Characters,115,Mar-64,1964
1142,Helmut Zemo (Earth-616),\/Helmut_Zemo_(Earth-616),Public Identity,Bad Characters,Blue Eyes,Blond Hair,Male Characters,,Living Characters,184,Dec-73,1973
1143,Barrage (Earth-616),\/Barrage_(Earth-616),,Bad Characters,,Purple Hair,Male Characters,,Deceased Characters,14,Apr-91,1991
1146,Georges Batroc (Earth-616),\/Georges_Batroc_(Earth-616),No Dual Identity,Bad Characters,Brown Eyes,Black Hair,Male Characters,,Living Characters,119,Mar-66,1966
1147,Battering Ram (Earth-616),\/Battering_Ram_(Earth-616),Secret Identity,,,No Hair,Male Characters,,Deceased Characters,5,1-Jul,2001
1148,Lemar Hoskins (Earth-616),\/Lemar_Hoskins_(Earth-616),Secret Identity,Good Characters,Brown Eyes,Black Hair,Male Characters,,Living Characters,87,Nov-86,1986
1149,Barnell Bohusk (Earth-616),\/Barnell_Bohusk_(Earth-616),Secret Identity,Good Characters,Blue Eyes,Blond Hair,Male Characters,,Living Characters,74,1-Oct,2001
1151,William Nowlan (Earth-616),\/William_Nowlan_(Earth-616),Secret Identity,Bad Characters,,Black Hair,Male Characters,,Living Characters,7,Nov-87,1987
1152,Buford Wilson (Earth-616),\/Buford_Wilson_(Earth-616),Secret Identity,Bad Characters,Blue Eyes,Blond Hair,Male Characters,,Deceased Characters,17,Mar-91,1991
1154,Behemoth (Atlantean Beast) (Earth-616),\/Behemoth_(Atlantean_Beast)_(Earth-616),,,Black Eyes,Red Hair,,,Living Characters,5,Mar-66,1966
1155,Belasco (Earth-616),\/Belasco_(Earth-616),Secret Identity,Bad Characters,Black Eyes,Brown Hair,Male Characters,,Living Characters,43,Feb-82,1982
1156,Belathauzer (Earth-616),\/Belathauzer_(Earth-616),Secret Identity,,Red Eyes,No Hair,Male Characters,,Living Characters,9,May-78,1978
1158,Narda Ravanna (Earth-616),\/Narda_Ravanna_(Earth-616),Public Identity,Bad Characters,Blue Eyes,Brown Hair,Female Characters,,Living Characters,4,Jun-80,1980
1161,Ben Urich (Earth-616),\/Ben_Urich_(Earth-616),No Dual Identity,Good Characters,Brown Eyes,Brown Hair,Male Characters,,Living Characters,324,Jul-78,1978
1162,Bereet (Earth-616),\/Bereet_(Earth-616),No Dual Identity,,Red Eyes,No Hair,Female Characters,,Living Characters,17,Mar-82,1982
1163,Beta Ray Bill (Earth-616),\/Beta_Ray_Bill_(Earth-616),No Dual Identity,Good Characters,White Eyes,No Hair,Male Characters,,Living Characters,153,Nov-83,1983
1165,Bethany Cabe (Earth-616),\/Bethany_Cabe_(Earth-616),No Dual Identity,Good Characters,Green Eyes,Red Hair,Female Characters,,Living Characters,98,Dec-78,1978
1166,Fabian Marechal-Julbin (Earth-616),\/Fabian_Marechal-Julbin_(Earth-616),Secret Identity,Bad Characters,Blue Eyes,Brown Hair,Male Characters,,Deceased Characters,16,Mar-91,1991
1167,Beyonder (Earth-616),\/Beyonder_(Earth-616),Secret Identity,Neutral Characters,Variable Eyes,Variable Hair,Male Characters,,Living Characters,81,May-84,1984
1168,Bi-Beast (Earth-616),\/Bi-Beast_(Earth-616),Public Identity,Bad Characters,Black Eyes,No Hair,Male Characters,,Deceased Characters,8,Nov-73,1973
1169,Bi-Beast (Duplicate) (Earth-616),\/Bi-Beast_(Duplicate)_(Earth-616),Secret Identity,,Black Eyes,No Hair,Male Characters,,Living Characters,26,Aug-77,1977
1173,Bird-Brain (Earth-616),\/Bird-Brain_(Earth-616),No Dual Identity,Good Characters,Red Eyes,No Hair,Male Characters,,Living Characters,15,Oct-87,1987
1174,Henry Hawk (Earth-616),\/Henry_Hawk_(Earth-616),Secret Identity,Bad Characters,,,Male Characters,,Deceased Characters,26,Oct-65,1965
1175,Achille DiBacco (Earth-616),\/Achille_DiBacco_(Earth-616),Secret Identity,Bad Characters,,,Male Characters,,Deceased Characters,14,Mar-79,1979
1176,Birdy (Earth-616),\/Birdy_(Earth-616),Secret Identity,Bad Characters,,,Female Characters,,Deceased Characters,6,Mar-92,1992
1178,Harry Leland (Earth-616),\/Harry_Leland_(Earth-616),Secret Identity,Bad Characters,Green Eyes,Red Hair,Male Characters,,Deceased Characters,29,Apr-80,1980
1179,Blackagar Boltagon (Earth-616),\/Blackagar_Boltagon_(Earth-616),No Dual Identity,Good Characters,Blue Eyes,Black Hair,Male Characters,,Living Characters,366,Dec-65,1965
1180,Felicia Hardy (Earth-616),\/Felicia_Hardy_(Earth-616),Public Identity,Bad Characters,,Blond Hair,Female Characters,,Living Characters,332,Jul-79,1979
1181,Jesse Black Crow (Earth-616),\/Jesse_Black_Crow_(Earth-616),Secret Identity,Good Characters,Brown Eyes,Black Hair,Male Characters,,Living Characters,20,Apr-84,1984
1182,Black Fox (Thief) (Earth-616),\/Black_Fox_(Thief)_(Earth-616),Secret Identity,Bad Characters,Brown Eyes,White Hair,Male Characters,,Living Characters,25,Aug-84,1984
1183,William Foster (Earth-616),\/William_Foster_(Earth-616),Secret Identity,,Brown Eyes,Black Hair,Male Characters,,Deceased Characters,100,Sep-66,1966
1184,Sebastian Shaw (Earth-616),\/Sebastian_Shaw_(Earth-616),No Dual Identity,Neutral Characters,Blue Eyes,Black Hair,Male Characters,,Living Characters,174,Jan-80,1980
1185,Sir Percy of Scandia (Earth-616),\/Sir_Percy_of_Scandia_(Earth-616),Public Identity,Good Characters,Blue Eyes,Blond Hair,Male Characters,,Deceased Characters,50,May-55,1955
1187,Dane Whitman (Earth-616),\/Dane_Whitman_(Earth-616),Secret Identity,Good Characters,Brown Eyes,Brown Hair,Male Characters,,Living Characters,478,Dec-67,1967
1189,Tanya Sealy (Earth-616),\/Tanya_Sealy_(Earth-616),Secret Identity,Neutral Characters,Green Eyes,Black Hair,Female Characters,,Living Characters,69,Jun-80,1980
1190,T'Challa (Earth-616),\/T%27Challa_(Earth-616),Public Identity,Good Characters,Brown Eyes,Black Hair,Male Characters,,Living Characters,,Jul-66,1966
1193,Carson Knowles (Earth-616),\/Carson_Knowles_(Earth-616),,Bad Characters,Brown Eyes,Blond Hair,Male Characters,,Deceased Characters,13,Nov-82,1982
1195,Desmond Drew (Earth-616),\/Desmond_Drew_(Earth-616),Secret Identity,Bad Characters,Brown Eyes,Black Hair,Male Characters,,Living Characters,11,Apr-74,1974
1197,Thomas Cassidy (Earth-616),\/Thomas_Cassidy_(Earth-616),Public Identity,Bad Characters,Blue Eyes,Black Hair,Male Characters,,Living Characters,75,Jun-76,1976
1199,Yelena Belova (Earth-616),\/Yelena_Belova_(Earth-616),Secret Identity,Bad Characters,Blue Eyes,Blond Hair,Female Characters,,Deceased Characters,37,Mar-99,1999
1200,Amanda Mueller (Earth-616),\/Amanda_Mueller_(Earth-616),Secret Identity,Bad Characters,Brown Eyes,White Hair,Female Characters,,Deceased Characters,9,Feb-00,2000
1202,Marcus Daniels (Earth-616),\/Marcus_Daniels_(Earth-616),Public Identity,Bad Characters,Grey Eyes,Brown Hair,Male Characters,,Living Characters,28,May-78,1978
1203,Joseph Manfredi (Earth-616),\/Joseph_Manfredi_(Earth-616),Secret Identity,Bad Characters,Blue Eyes,Black Hair,Male Characters,,Living Characters,25,Feb-75,1975
1204,Eric Brooks (Earth-616),\/Eric_Brooks_(Earth-616),Public Identity,Good Characters,Brown Eyes,Black Hair,Male Characters,,Living Characters,194,Jul-73,1973
1205,Eric Brooks (Doppelganger) (Earth-616),\/Eric_Brooks_(Doppelganger)_(Earth-616),Public Identity,Bad Characters,Brown Eyes,Black Hair,Male Characters,,Living Characters,5,Sep-76,1976
1207,Blastaar (Earth-616),\/Blastaar_(Earth-616),Secret Identity,Bad Characters,Grey Eyes,Grey Hair,Male Characters,,Living Characters,96,May-67,1967
1210,Blindside (Brood) (Earth-616),\/Blindside_(Brood)_(Earth-616),Secret Identity,Bad Characters,,,Male Characters,,Deceased Characters,3,Aug-88,1988
1212,Franz Mittelstaedt (Earth-616),\/Franz_Mittelstaedt_(Earth-616),Secret Identity,Good Characters,Blue Eyes,Brown Hair,Male Characters,,Deceased Characters,8,Jun-82,1982
1213,Gregor Shapanka (Earth-616),\/Gregor_Shapanka_(Earth-616),Secret Identity,Bad Characters,Brown Eyes,Brown Hair,Male Characters,,Deceased Characters,20,Sep-63,1963
1214,Donald Gill (Earth-616),\/Donald_Gill_(Earth-616),Public Identity,Neutral Characters,Blue Eyes,Blue Hair,Male Characters,,Living Characters,73,Oct-87,1987
1215,Frederick Dukes (Earth-616),\/Frederick_Dukes_(Earth-616),Public Identity,Bad Characters,Brown Eyes,Brown Hair,Male Characters,,Living Characters,194,Jan-64,1964
1217,Mickey Tork (Earth-616),\/Mickey_Tork_(Earth-616),Public Identity,Good Characters,White Eyes,Variable Hair,Male Characters,Homosexual Characters,Deceased Characters,3,1-Aug,2001
1218,Jackie Lukus (Earth-616),\/Jackie_Lukus_(Earth-616),Public Identity,Bad Characters,Blue Eyes,Brown Hair,Female Characters,,Living Characters,38,Jun-88,1988
1219,Bloodscream (Earth-616),\/Bloodscream_(Earth-616),Secret Identity,Bad Characters,Black Eyes,White Hair,Male Characters,,Living Characters,25,Feb-89,1989
1220,Ulysses Bloodstone (Earth-616),\/Ulysses_Bloodstone_(Earth-616),Secret Identity,Neutral Characters,Blue Eyes,Blond Hair,Male Characters,,Deceased Characters,47,Feb-60,1960
1221,Johann Goldstein (Earth-616),\/Johann_Goldstein_(Earth-616),,,,Grey Hair,Male Characters,,Living Characters,6,Dec-76,1976
1222,Joseph Cartelli (Earth-616),\/Joseph_Cartelli_(Earth-616),Secret Identity,Good Characters,Blue Eyes,Brown Hair,Male Characters,,Living Characters,20,Jul-81,1981
1223,Don Thomas (Earth-616),\/Don_Thomas_(Earth-616),Secret Identity,Neutral Characters,Blue Eyes,Red Hair,Male Characters,,Deceased Characters,15,Jan-78,1978
1224,Bonebreaker (Earth-616),\/Bonebreaker_(Earth-616),Secret Identity,Bad Characters,,White Hair,Male Characters,,Living Characters,32,May-88,1988
1226,Frederick Myers (Earth-616),\/Frederick_Myers_(Earth-616),Secret Identity,Bad Characters,Brown Eyes,Brown Hair,Male Characters,,Living Characters,157,Jul-66,1966
1229,Roger Bochs (Earth-616),\/Roger_Bochs_(Earth-616),Secret Identity,Good Characters,Blue Eyes,Red Hair,Male Characters,,Deceased Characters,49,Aug-83,1983
1232,Madison Jeffries (Earth-616),\/Madison_Jeffries_(Earth-616),No Dual Identity,Good Characters,Brown Eyes,Black Hair,Male Characters,,Living Characters,193,Aug-83,1983
1233,James Braddock Jr. (Earth-616),\/James_Braddock_Jr._(Earth-616),No Dual Identity,Neutral Characters,Blue Eyes,Black Hair,Male Characters,,Deceased Characters,56,Dec-76,1976
1235,Brainchild (Earth-616),\/Brainchild_(Earth-616),,Bad Characters,Brown Eyes,Brown Hair,Male Characters,,Living Characters,37,Nov-69,1969
1236,Werner Schmidt (Brain Drain) (Earth-616),\/Werner_Schmidt_(Brain_Drain)_(Earth-616),Secret Identity,Bad Characters,Red Eyes,No Hair,Male Characters,,Deceased Characters,18,Oct-75,1975
1237,Lucas Brand (Earth-616),\/Lucas_Brand_(Earth-616),Secret Identity,Bad Characters,Red Eyes,Brown Hair,Male Characters,,Living Characters,12,Jun-73,1973
1238,Bres (Earth-616),\/Bres_(Earth-616),Secret Identity,,,Blond Hair,Male Characters,,Living Characters,3,Nov-82,1982
1239,Brickbat (Earth-616),\/Brickbat_(Earth-616),Secret Identity,Bad Characters,,No Hair,Male Characters,,Deceased Characters,2,Aug-88,1988
1240,George Washington Bridge (Earth-616),\/George_Washington_Bridge_(Earth-616),Secret Identity,Good Characters,Brown Eyes,White Hair,Male Characters,,Deceased Characters,91,Aug-91,1991
1241,Brona (Earth-616),\/Brona_(Earth-616),Secret Identity,,,,Male Characters,,Living Characters,8,Aug-67,1967
1242,Broop (Earth-616),\/Broop_(Earth-616),,,,,Male Characters,,Living Characters,2,Sep-76,1976
1243,Tode (Earth-616),\/Tode_(Earth-616),No Dual Identity,Bad Characters,,No Hair,Male Characters,,Living Characters,17,Jul-76,1976
1244,Jericho Drumm (Earth-616),\/Jericho_Drumm_(Earth-616),Public Identity,Good Characters,Brown Eyes,Brown Hair,Male Characters,,Deceased Characters,96,Sep-73,1973
1245,Percy & Barton Grimes (Earth-616),\/Percy_%26_Barton_Grimes_(Earth-616),Secret Identity,Bad Characters,Blue Eyes,Black Hair,Male Characters,,Living Characters,,Oct-84,1984
1248,Brutacus (Earth-616),\/Brutacus_(Earth-616),Secret Identity,Good Characters,,,Male Characters,,Living Characters,13,Sep-77,1977
1249,Reed Richards (Counter-Earth) (Earth-616),\/Reed_Richards_(Counter-Earth)_(Earth-616),,Neutral Characters,Brown Eyes,Brown Hair,Male Characters,,Living Characters,20,May-72,1972
1250,Brynocki (Earth-616),\/Brynocki_(Earth-616),No Dual Identity,Bad Characters,Black Eyes,Black Hair,Male Characters,,Living Characters,13,Nov-75,1975
1252,Fred Davis Jr. (Earth-616),\/Fred_Davis_Jr._(Earth-616),Secret Identity,Good Characters,Blue Eyes,White Hair,Male Characters,,Deceased Characters,81,Aug-45,1945
1254,Henry Camp (Earth-616),\/Henry_Camp_(Earth-616),Public Identity,Bad Characters,Brown Eyes,Black Hair,Male Characters,,Deceased Characters,119,Nov-74,1974
1255,Buck Cashman (Earth-616),\/Buck_Cashman_(Earth-616),Secret Identity,Neutral Characters,Brown Eyes,Brown Hair,Male Characters,,Living Characters,18,Jan-88,1988
