page_id,name,urlslug,ID,ALIGN,EYE,HAIR,SEX,GSM,ALIVE,APPEARANCES,FIRST APPEARANCE,Year
27522,Wyndell Dickinson (Earth-616),\/Wyndell_Dickinson_(Earth-616),Secret Identity,Bad Characters,Brown Eyes,Black Hair,Male Characters,,Living Characters,8,Oct-91,1991
27528,Butch McGuinness,\/Butch_McGuinness,,Bad Characters,,Black Hair,Male Characters,,Living Characters,1,Nov-96,1996
27530,Chi-Chee (Earth-616),\/Chi-Chee_(Earth-616),Public Identity,Good Characters,Black Eyes,Brown Hair,Male Characters,,Living Characters,5,Oct-99,1999
27532,Chloe Tran (Earth-616),\/Chloe_Tran_(Earth-616),,,,Blond Hair,Female Characters,,Living Characters,20,Jun-89,1989
27535,Dementia (Tia) (Earth-616),\/Dementia_(Tia)_(Earth-616),Secret Identity,Neutral Characters,,Blue Hair,Female Characters,,Living Characters,3,Jun-93,1993
27537,Django Maximoff (Earth-616),\/Django_Maximoff_(Earth-616),,,Brown Eyes,Black Hair,Male Characters,,Living Characters,16,Dec-77,1977
27539,F. Tieri (Earth-616),\/F._Tieri_(Earth-616),,,,,Male Characters,,Living Characters,1,Sep-96,1996
27541,Doctor Mundt (Earth-616),\/Doctor_Mundt_(Earth-616),,,,,Male Characters,,Living Characters,1,Sep-96,1996
27543,Edna Andrews (Earth-616),\/Edna_Andrews_(Earth-616),,Good Characters,Blue Eyes,Brown Hair,Female Characters,,Living Characters,17,Dec-65,1965
27550,Holly LaDonna (Earth-616),\/Holly_LaDonna_(Earth-616),Secret Identity,Good Characters,,Blond Hair,Female Characters,,Living Characters,7,Nov-82,1982
27552,Goblin (Kid) (Earth-616),\/Goblin_(Kid)_(Earth-616),Secret Identity,,,,Male Characters,,Living Characters,1,Nov-82,1982
27554,Esperanza Ling (Earth-616),\/Esperanza_Ling_(Earth-616),,Good Characters,,Strawberry Blond Hair,Female Characters,,Living Characters,10,Oct-99,1999
27556,Infinity Thrall (Earth-616),\/Infinity_Thrall_(Earth-616),,,,,,,Living Characters,2,Jun-92,1992
27558,Jack O'Lantern (Kid) (Earth-616),\/Jack_O%27Lantern_(Kid)_(Earth-616),Secret Identity,Bad Characters,,,Male Characters,,Living Characters,,Nov-82,1982
27566,Marya Maximoff (Earth-616),\/Marya_Maximoff_(Earth-616),Public Identity,Good Characters,Brown Eyes,Black Hair,Female Characters,,Living Characters,11,Apr-79,1979
27569,Kevin Trench (Earth-616),\/Kevin_Trench_(Earth-616),Secret Identity,Good Characters,Brown Eyes,Black Hair,Male Characters,,Deceased Characters,33,Feb-93,1993
27571,Nobilus (Earth-616),\/Nobilus_(Earth-616),Secret Identity,Neutral Characters,Blue Eyes,Black Hair,Male Characters,,Living Characters,14,Sep-90,1990
27573,Norton McCoy (Earth-616),\/Norton_McCoy_(Earth-616),,Good Characters,Blue Eyes,Brown Hair,Male Characters,,Living Characters,18,Dec-65,1965
27578,Rick Bogart (Earth-616),\/Rick_Bogart_(Earth-616),Public Identity,Good Characters,,Black Hair,Male Characters,,Living Characters,1,Jul-97,1997
27580,Robyn Hanover (Earth-616),\/Robyn_Hanover_(Earth-616),Public Identity,,,Auburn Hair,Female Characters,,Living Characters,3,Sep-96,1996
27582,Samhain (Earth-616),\/Samhain_(Earth-616),,Bad Characters,Yellow Eyes,White Hair,Male Characters,,Living Characters,2,Nov-82,1982
27585,Ard (Earth-616),\/Ard_(Earth-616),Secret Identity,Neutral Characters,White Eyes,No Hair,Male Characters,,Living Characters,2,Jun-93,1993
27594,Trish Bogart (Earth-616),\/Trish_Bogart_(Earth-616),,Good Characters,,Black Hair,Female Characters,,Living Characters,1,Sep-96,1996
27596,Vor (Earth-616),\/Vor_(Earth-616),Secret Identity,Neutral Characters,,Blond Hair,Male Characters,,Living Characters,2,Jun-93,1993
27759,Kurt Marko (Earth-616),\/Kurt_Marko_(Earth-616),Public Identity,Neutral Characters,Black Eyes,Black Hair,Male Characters,,Deceased Characters,14,Jul-65,1965
27841,Aries (LMD) (Earth-616),\/Aries_(LMD)_(Earth-616),Secret Identity,Bad Characters,,,Male Characters,,Living Characters,6,Jul-77,1977
27844,Dontrell Hamilton (Earth-616),\/Dontrell_Hamilton_(Earth-616),Secret Identity,Bad Characters,Brown Eyes,Black Hair,Male Characters,,Living Characters,6,Dec-75,1975
27848,Defiler (Earth-616),\/Defiler_(Earth-616),Secret Identity,,Brown Eyes,Red Hair,Male Characters,,Living Characters,1,Nov-88,1988
27850,Jules Bergen (Earth-616),\/Jules_Bergen_(Earth-616),Secret Identity,Bad Characters,Brown Eyes,Black Hair,Male Characters,,Living Characters,3,May-64,1964
27853,Lee Portman (Earth-616),\/Lee_Portman_(Earth-616),Public Identity,Bad Characters,Blue Eyes,Brown Hair,Male Characters,,Living Characters,4,Jul-64,1964
27856,Harald Jaekelsson (Earth-616),\/Harald_Jaekelsson_(Earth-616),Public Identity,Bad Characters,Brown Eyes,Black Hair,Male Characters,,Living Characters,7,3-Sep,2003
27858,Helleyes (Earth-616),\/Helleyes_(Earth-616),Secret Identity,Bad Characters,Variable Eyes,No Hair,Male Characters,,Living Characters,5,Jun-75,1975
27860,Parker Robbins (Earth-616),\/Parker_Robbins_(Earth-616),Secret Identity,Bad Characters,Brown Eyes,Brown Hair,Male Characters,,Living Characters,121,2-Jul,2002
27881,Leo (LMD) (Earth-616),\/Leo_(LMD)_(Earth-616),Secret Identity,Bad Characters,,Black Hair,Male Characters,,Living Characters,9,Jun-77,1977
27885,Pisces (Male LMD) (Earth-616),\/Pisces_(Male_LMD)_(Earth-616),Secret Identity,Bad Characters,,,Male Characters,,Living Characters,,Oct-86,1986
27895,Virgo (LMD) (Earth-616),\/Virgo_(LMD)_(Earth-616),Secret Identity,Bad Characters,,Strawberry Blond Hair,Female Characters,,Living Characters,7,Aug-77,1977
28049,Carol Hines (Earth-616),\/Carol_Hines_(Earth-616),Secret Identity,Bad Characters,Blue Eyes,Auburn Hair,Female Characters,,Deceased Characters,23,Mar-91,1991
28054,Zoe Culloden (Earth-616),\/Zoe_Culloden_(Earth-616),Secret Identity,,Blue Eyes,Blond Hair,Female Characters,,Living Characters,35,Mar-94,1994
28056,Felix Guillermo Caridad (Earth-616),\/Felix_Guillermo_Caridad_(Earth-616),Public Identity,Bad Characters,,Black Hair,Male Characters,,Deceased Characters,5,Dec-89,1989
28058,Helen Bach (Earth-616),\/Helen_Bach_(Earth-616),,,,Brown Hair,Female Characters,,Living Characters,4,Apr-97,1997
28061,Jack Bascomb (Earth-616),\/Jack_Bascomb_(Earth-616),,,,Brown Hair,Male Characters,,Living Characters,2,Dec-89,1989
28065,Kirstin (Venom) (Earth-616),\/Kirstin_(Venom)_(Earth-616),,,,Green Hair,Female Characters,,Living Characters,5,Apr-95,1995
28069,Roddy McLeish (Earth-616),\/Roddy_McLeish_(Earth-616),Public Identity,Bad Characters,Blue Eyes,White Hair,Male Characters,,Living Characters,6,Dec-97,1997
28071,Shirohana (Earth-616),\/Shirohana_(Earth-616),Secret Identity,,,Black Hair,Female Characters,,Living Characters,3,Nov-96,1996
28075,Ronald Parvenue (Earth-616),\/Ronald_Parvenue_(Earth-616),,Bad Characters,,Black Hair,Male Characters,,Living Characters,6,Dec-93,1993
28084,Simon Williams (Doppelganger) (Earth-616),\/Simon_Williams_(Doppelganger)_(Earth-616),,,,,Male Characters,,Living Characters,,Sep-92,1992
28086,Yohei (Earth-616),\/Yohei_(Earth-616),,Bad Characters,,Black Hair,Male Characters,,Living Characters,2,Dec-96,1996
28149,Peter Parker (Spider-Skeleton) (Earth-616),\/Peter_Parker_(Spider-Skeleton)_(Earth-616),Secret Identity,Neutral Characters,,,Male Characters,,Deceased Characters,12,Feb-96,1996
28227,Timothy Karlskin (Earth-616),\/Timothy_Karlskin_(Earth-616),Secret Identity,Bad Characters,,,Male Characters,,Living Characters,2,Oct-92,1992
28229,Michael Bingham (Earth-616),\/Michael_Bingham_(Earth-616),Secret Identity,Bad Characters,,,Male Characters,,Living Characters,2,Oct-92,1992
28231,Tenebrous (Earth-616),\/Tenebrous_(Earth-616),,Bad Characters,,,,,Deceased Characters,8,6-Oct,2006
28243,Shantal Wilsk (Earth-616),\/Shantal_Wilsk_(Earth-616),Public Identity,Good Characters,,Black Hair,Female Characters,,Living Characters,15,Oct-97,1997
28290,Aegis (Earth-616),\/Aegis_(Earth-616),Secret Identity,Neutral Characters,White Eyes,No Hair,Female Characters,,Deceased Characters,8,6-Aug,2006
28294,Charlie Ronalds (Earth-616),\/Charlie_Ronalds_(Earth-616),Secret Identity,Bad Characters,Red Eyes,No Hair,Male Characters,,Living Characters,1,May-93,1993
28296,Cloot (Earth-616),\/Cloot_(Earth-616),,Bad Characters,Red Eyes,White Hair,Male Characters,,Living Characters,3,Jun-89,1989
28298,Crimson (Earth-616),\/Crimson_(Earth-616),Secret Identity,,Red Eyes,Blond Hair,Female Characters,,Living Characters,4,May-90,1990
28302,Damian Tryp Jr. (Earth-616),\/Damian_Tryp_Jr._(Earth-616),Secret Identity,Neutral Characters,Brown Eyes,Brown Hair,Male Characters,,Deceased Characters,3,6-Feb,2006
28304,Doctor Leery (Earth-616),\/Doctor_Leery_(Earth-616),Secret Identity,Bad Characters,,Bald,Male Characters,,Deceased Characters,1,6-May,2006
28308,Harry Ronalds (Earth-616),\/Harry_Ronalds_(Earth-616),,Bad Characters,,Black Hair,Male Characters,,Deceased Characters,1,May-93,1993
28310,Kree-Tor (Earth-616),\/Kree-Tor_(Earth-616),,Neutral Characters,,,Male Characters,,Living Characters,1,Sep-97,1997
28318,Rebo (Earth-616),\/Rebo_(Earth-616),Secret Identity,Good Characters,,Brown Hair,Male Characters,,Living Characters,2,Sep-97,1997
28321,Robin Ronalds (Earth-616),\/Robin_Ronalds_(Earth-616),,Bad Characters,Blue Eyes,Brown Hair,Female Characters,,Living Characters,1,May-93,1993
28324,Shinar (Earth-616),\/Shinar_(Earth-616),Secret Identity,Bad Characters,Green Eyes,No Hair,Male Characters,,Living Characters,3,Sep-94,1994
28330,Tyno (Earth-616),\/Tyno_(Earth-616),,Bad Characters,,No Hair,Male Characters,,Living Characters,1,Sep-97,1997
28332,Ulek (Earth-616),\/Ulek_(Earth-616),,Bad Characters,,,Male Characters,,Living Characters,1,Sep-97,1997
28493,Argos (Deviant) (Earth-616),\/Argos_(Deviant)_(Earth-616),Secret Identity,Bad Characters,,,Male Characters,,Living Characters,3,Nov-98,1998
28495,Arianna Jankos (Earth-616),\/Arianna_Jankos_(Earth-616),,Bad Characters,,Red Hair,Female Characters,,Living Characters,2,Aug-91,1991
28500,D'narda (Earth-616),\/D%27narda_(Earth-616),Secret Identity,,Green Eyes,Red Hair,Female Characters,,Living Characters,,4-Oct,2004
28503,Edwin Martynec (Earth-616),\/Edwin_Martynec_(Earth-616),Secret Identity,Bad Characters,,,Male Characters,,Living Characters,5,Jul-97,1997
28506,Hardaway (Cyborg) (Earth-616),\/Hardaway_(Cyborg)_(Earth-616),,Bad Characters,,,Male Characters,,Living Characters,1,Oct-93,1993
28510,Xixa Zenaya (Earth-616),\/Xixa_Zenaya_(Earth-616),Secret Identity,,Blue Eyes,Blue Hair,Female Characters,,Living Characters,1,4-Dec,2004
28512,Lieutenant Schlange (Earth-616),\/Lieutenant_Schlange_(Earth-616),,Bad Characters,,Black Hair,Male Characters,,Living Characters,1,Mar-97,1997
28516,Skornn (Earth-616),\/Skornn_(Earth-616),Secret Identity,Bad Characters,Blue Eyes,No Hair,Male Characters,,Living Characters,6,4-Oct,2004
28540,John Grey (Earth-616),\/John_Grey_(Earth-616),Public Identity,Good Characters,,Grey Hair,Male Characters,,Deceased Characters,46,May-64,1964
28541,Elaine Grey (Earth-616),\/Elaine_Grey_(Earth-616),Public Identity,Good Characters,Blue Eyes,Grey Hair,Female Characters,,Deceased Characters,43,May-64,1964
28858,Araki (Earth-616),\/Araki_(Earth-616),No Dual Identity,Neutral Characters,Gold Eyes,White Hair,Female Characters,,Deceased Characters,40,Feb-78,1978
28902,Shatterfist (Earth-616),\/Shatterfist_(Earth-616),Secret Identity,Bad Characters,,Black Hair,Male Characters,,Living Characters,5,Dec-91,1991
28908,Colin Hardy (Earth-616),\/Colin_Hardy_(Earth-616),Public Identity,,Brown Eyes,Brown Hair,Male Characters,,Living Characters,1,6-Jun,2006
28969,Gary Cody (Earth-616),\/Gary_Cody_(Earth-616),Public Identity,Bad Characters,Blue Eyes,Brown Hair,Male Characters,,Deceased Characters,26,Feb-78,1978
29015,Private Williamson (Earth-616),\/Private_Williamson_(Earth-616),,,,,Male Characters,,Living Characters,,,
29050,Carrie Bradley (Earth-616),\/Carrie_Bradley_(Earth-616),Public Identity,,,Red Hair,Female Characters,,Living Characters,5,Nov-95,1995
29097,Jerome Hamilton (Battleaxe) (Earth-616),\/Jerome_Hamilton_(Battleaxe)_(Earth-616),Secret Identity,,,Black Hair,Male Characters,,Living Characters,2,Mar-89,1989
29101,Bobbi Chase (Earth-616),\/Bobbi_Chase_(Earth-616),Secret Identity,,Brown Eyes,Brown Hair,Female Characters,,Living Characters,2,May-90,1990
29106,Brain Cell (Kevin) (Earth-616),\/Brain_Cell_(Kevin)_(Earth-616),,,Yellow Eyes,Blond Hair,Male Characters,,Living Characters,1,Sep-92,1992
29110,Clive Reston (Earth-616),\/Clive_Reston_(Earth-616),Public Identity,,Blue Eyes,Grey Hair,Male Characters,,Living Characters,104,Mar-75,1975
29112,Corporal Animal (Earth-616),\/Corporal_Animal_(Earth-616),Secret Identity,Bad Characters,,Red Hair,Male Characters,,Living Characters,1,2-Sep,2002
29114,Daniel Davis (Earth-616),\/Daniel_Davis_(Earth-616),Secret Identity,Bad Characters,,,Male Characters,,Living Characters,3,Sep-93,1993
29125,Godfrey Calthrop (Earth-616),\/Godfrey_Calthrop_(Earth-616),Secret Identity,Neutral Characters,,Black Hair,Male Characters,,Living Characters,2,6-Aug,2006
29131,H. Schwandt (Earth-616),\/H._Schwandt_(Earth-616),,Bad Characters,,,Male Characters,,Living Characters,1,Jun-94,1994
29142,Lance Gwynn (Earth-616),\/Lance_Gwynn_(Earth-616),,Bad Characters,,,Male Characters,,Living Characters,2,Aug-97,1997
29145,Amelia Greer (Earth-616),\/Amelia_Greer_(Earth-616),Secret Identity,,Brown Eyes,Black Hair,Female Characters,,Living Characters,1,May-90,1990
29147,Maria Muradyan (Earth-616),\/Maria_Muradyan_(Earth-616),,,,Blond Hair,Female Characters,,Living Characters,1,Jan-99,1999
29150,M. Camden (Earth-616),\/M._Camden_(Earth-616),,Bad Characters,,,Male Characters,,Living Characters,1,Jun-94,1994
29159,Dai Thomas (Earth-616),\/Dai_Thomas_(Earth-616),Public Identity,,,Brown Hair,Male Characters,,Living Characters,77,Sep-75,1975
29160,Theobald Blott (Earth-616),\/Theobald_Blott_(Earth-616),Public Identity,Good Characters,Blue Eyes,White Hair,Male Characters,,Deceased Characters,2,Dec-91,1991
29162,Emelia Witherspoon (Earth-616),\/Emelia_Witherspoon_(Earth-616),Public Identity,Good Characters,,White Hair,Female Characters,,Living Characters,6,Nov-91,1991
29167,Oralis (Earth-616),\/Oralis_(Earth-616),,Bad Characters,,,,,Living Characters,2,Apr-97,1997
29170,Andrei Rostov (Earth-616),\/Andrei_Rostov_(Earth-616),Secret Identity,,,Brown Hair,Male Characters,,Living Characters,1,May-90,1990
29172,Praxagora (Earth-616),\/Praxagora_(Earth-616),Public Identity,Good Characters,Blue Eyes,No Hair,Female Characters,,Deceased Characters,19,6-Jul,2006
29174,Preak (Earth-616),\/Preak_(Earth-616),,Good Characters,Green Eyes,No Hair,Agender Characters,,Deceased Characters,6,6-Jul,2006
29181,R'Kin (Earth-616),\/R%27Kin_(Earth-616),Public Identity,Bad Characters,Green Eyes,No Hair,Male Characters,,Deceased Characters,,6-Jun,2006
29183,Rose Wu (Earth-616),\/Rose_Wu_(Earth-616),,Good Characters,,,Female Characters,,Deceased Characters,5,Jan-90,1990
29191,Zeke Sallinger (Earth-616),\/Zeke_Sallinger_(Earth-616),Secret Identity,,,Blond Hair,Male Characters,,Living Characters,2,Mar-89,1989
29198,Louis Joubert (Earth-616),\/Louis_Joubert_(Earth-616),Secret Identity,Neutral Characters,,Black Hair,Male Characters,,Living Characters,1,May-90,1990
29200,T-Rex (Earth-616),\/T-Rex_(Earth-616),,,,,Male Characters,,Living Characters,1,5-Nov,2005
29204,Vokech (Earth-616),\/Vokech_(Earth-616),,Bad Characters,,,,,Living Characters,2,Apr-97,1997
29208,Desiree Winthrop (Earth-616),\/Desiree_Winthrop_(Earth-616),Public Identity,Good Characters,Blue Eyes,Blond Hair,Female Characters,,Living Characters,25,Jan-96,1996
29481,Scott Summers (Earth-616),\/Scott_Summers_(Earth-616),Public Identity,Neutral Characters,Brown Eyes,Brown Hair,Male Characters,,Living Characters,1955,Sep-63,1963
29667,Ned Horrocks (Earth-616),\/Ned_Horrocks_(Earth-616),Secret Identity,Bad Characters,Blue Eyes,Blond Hair,Male Characters,,Deceased Characters,2,6-Aug,2006
29668,Amina Synge (Earth-616),\/Amina_Synge_(Earth-616),Secret Identity,Neutral Characters,Brown Eyes,Black Hair,Female Characters,,Living Characters,2,6-Aug,2006
29673,Curtis Doyle (Earth-616),\/Curtis_Doyle_(Earth-616),Public Identity,Good Characters,Black Eyes,Blond Hair,Male Characters,Homosexual Characters,Deceased Characters,10,6-Jul,2006
29750,Marianne Cutlass (Earth-616),\/Marianne_Cutlass_(Earth-616),,,,,Female Characters,,Deceased Characters,,Sep-76,1976
29803,Avadar (Earth-616),\/Avadar_(Earth-616),,,,,Male Characters,,Deceased Characters,,May-83,1983
29823,Adrian Eiskalt (Earth-616),\/Adrian_Eiskalt_(Earth-616),No Dual Identity,,Black Eyes,Brown Hair,Male Characters,,Living Characters,1,Sep-93,1993
29826,Baranka (Earth-616),\/Baranka_(Earth-616),No Dual Identity,Neutral Characters,Brown Eyes,,Male Characters,,Living Characters,2,Jun-94,1994
29828,Steven Rogers (Revolutionary War) (Earth-616),\/Steven_Rogers_(Revolutionary_War)_(Earth-616),Public Identity,Good Characters,Blue Eyes,Blond Hair,Male Characters,,Living Characters,7,Feb-76,1976
29836,Commander Clinton (Earth-616),\/Commander_Clinton_(Earth-616),Public Identity,,,,Male Characters,,Living Characters,1,Feb-00,2000
29842,Dantella (Earth-616),\/Dantella_(Earth-616),No Dual Identity,Neutral Characters,,Blond Hair,Female Characters,,Living Characters,1,Jun-94,1994
29849,Diana Knight (Earth-616),\/Diana_Knight_(Earth-616),Public Identity,Neutral Characters,Blue Eyes,Grey Hair,Female Characters,,Living Characters,1,Feb-00,2000
29853,Elizabeth Shaw (Earth-616),\/Elizabeth_Shaw_(Earth-616),Public Identity,,,Blond Hair,Female Characters,,Deceased Characters,1,Feb-00,2000
29864,Ginny Mahoney (Earth-616),\/Ginny_Mahoney_(Earth-616),,,Green Eyes,,Female Characters,,Deceased Characters,1,Sep-97,1997
29876,Kurt Geinstach (Earth-616),\/Kurt_Geinstach_(Earth-616),Public Identity,,,,Male Characters,,Deceased Characters,1,Dec-93,1993
29878,Jean Grey (Lady Grey) (Earth-616),\/Jean_Grey_(Lady_Grey)_(Earth-616),Secret Identity,Bad Characters,Green Eyes,Red Hair,Female Characters,,Deceased Characters,1,Sep-79,1979
29880,L'Deroh (Earth-616),\/L%27Deroh_(Earth-616),,,,,Male Characters,,Living Characters,,Jun-94,1994
29884,Malakii (Earth-616),\/Malakii_(Earth-616),Public Identity,,,Black Hair,Male Characters,,Living Characters,1,Jun-94,1994
29895,Nephri (Earth-616),\/Nephri_(Earth-616),Secret Identity,Bad Characters,,Black Hair,Female Characters,,Deceased Characters,4,Oct-96,1996
29899,Optoman (Earth-616),\/Optoman_(Earth-616),Secret Identity,Good Characters,,,Male Characters,,Living Characters,1,2-Sep,2002
29901,Orchid (O-Force) (Earth-616),\/Orchid_(O-Force)_(Earth-616),Secret Identity,Good Characters,Blue Eyes,Green Hair,Female Characters,,Living Characters,1,2-Sep,2002
29903,Overkill (O-Force) (Earth-616),\/Overkill_(O-Force)_(Earth-616),Secret Identity,Good Characters,Blue Eyes,Black Hair,Male Characters,,Living Characters,3,2-Sep,2002
29905,Ozone (Earth-616),\/Ozone_(Earth-616),Secret Identity,Good Characters,,No Hair,Male Characters,,Living Characters,1,2-Sep,2002
29907,Patrick Clemens (Earth-616),\/Patrick_Clemens_(Earth-616),,,,,Male Characters,,Living Characters,1,Feb-00,2000
29918,Shym'r (Earth-616),\/Shym%27r_(Earth-616),Public Identity,Good Characters,,Blue Hair,Female Characters,,Living Characters,,Jun-94,1994
29929,Trigor (Earth-616),\/Trigor_(Earth-616),Public Identity,,,Grey Hair,Male Characters,,Living Characters,1,Jun-94,1994
29935,Visog (Earth-616),\/Visog_(Earth-616),,,,Black Hair,Male Characters,,Deceased Characters,1,Jun-94,1994
29937,Vitchen (Earth-616),\/Vitchen_(Earth-616),,,,,Male Characters,,Living Characters,4,Dec-00,2000
29939,Wallace Worthington (Earth-616),\/Wallace_Worthington_(Earth-616),,Good Characters,,,Male Characters,,Deceased Characters,2,Feb-00,2000
29969,Shannon Fitzpatrick (Earth-616),\/Shannon_Fitzpatrick_(Earth-616),,Good Characters,Green Eyes,Red Hair,Female Characters,,Living Characters,6,Feb-96,1996
30007,Philip Summers (Earth-616),\/Philip_Summers_(Earth-616),Secret Identity,Good Characters,,Brown Hair,Male Characters,,Living Characters,6,Nov-83,1983
30008,Deborah Summers (Earth-616),\/Deborah_Summers_(Earth-616),Secret Identity,Good Characters,,Brown Hair,Female Characters,,Living Characters,6,Nov-83,1983
30020,Brick (Phalanx) (Earth-616),\/Brick_(Phalanx)_(Earth-616),,,,,,,Living Characters,1,Oct-94,1994
30021,Dymphna (Earth-616),\/Dymphna_(Earth-616),,,,,Female Characters,,Living Characters,1,Oct-94,1994
30054,Jacob Vandernet (Earth-616),\/Jacob_Vandernet_(Earth-616),Public Identity,,,Blond Hair,Male Characters,,Living Characters,1,Aug-84,1984
