page_id,name,urlslug,ID,ALIGN,EYE,HAIR,SEX,GSM,ALIVE,APPEARANCES,FIRST APPEARANCE,Year
505269,Mother Ting (Earth-616),\/Mother_Ting_(Earth-616),Secret Identity,Good Characters,,White Hair,Female Characters,,Living Characters,1,Dec-44,1944
505270,Flash (Earth-616),\/Flash_(Earth-616),Secret Identity,Bad Characters,Blue Eyes,Blond Hair,Male Characters,,Living Characters,,11-Aug,2011
505347,Sandy York (Earth-616),\/Sandy_York_(Earth-616),No Dual Identity,Good Characters,,Blond Hair,Male Characters,,Living Characters,4,Oct-76,1976
505368,Valerie Campbell (Earth-616),\/Valerie_Campbell_(Earth-616),No Dual Identity,Good Characters,,Brown Hair,Female Characters,,Living Characters,8,Jan-77,1977
505382,James Callaghan (Earth-616),\/James_Callaghan_(Earth-616),,,,,Male Characters,,Living Characters,8,Feb-77,1977
505384,Tod Radcliffe (Earth-616),\/Tod_Radcliffe_(Earth-616),No Dual Identity,Bad Characters,,Red Hair,Male Characters,,Deceased Characters,3,Feb-77,1977
505427,Ghost of Yesteryear (Earth-616),\/Ghost_of_Yesteryear_(Earth-616),Secret Identity,Bad Characters,,White Hair,Male Characters,,Deceased Characters,1,Dec-44,1944
505429,Doctor Scarr (Earth-616),\/Doctor_Scarr_(Earth-616),Public Identity,Bad Characters,,Black Hair,Male Characters,,Living Characters,1,Dec-44,1944
505432,Judas Cain (Earth-616),\/Judas_Cain_(Earth-616),Public Identity,Bad Characters,,Black Hair,Male Characters,,Deceased Characters,1,Dec-44,1944
505437,Joe (Earth-616),\/Joe_(Earth-616),,,,Black Hair,Male Characters,,Living Characters,1,Mar-67,1967
505442,Baron Krugg (Earth-616),\/Baron_Krugg_(Earth-616),Public Identity,Bad Characters,Green Eyes,Green Hair,Male Characters,,Deceased Characters,1,Dec-44,1944
505445,Wilton Wilkes (Earth-616),\/Wilton_Wilkes_(Earth-616),No Dual Identity,Bad Characters,,Brown Hair,Male Characters,,Living Characters,1,Dec-44,1944
505475,Bruiser (Mercenary) (Earth-616),\/Bruiser_(Mercenary)_(Earth-616),Secret Identity,Bad Characters,,,Male Characters,,Living Characters,7,11-Dec,2011
505517,Michael Shauneghann (Earth-616),\/Michael_Shauneghann_(Earth-616),Public Identity,Good Characters,Brown Eyes,Black Hair,Male Characters,,Living Characters,4,Aug-91,1991
505590,Franz Neunmensch (Earth-616),\/Franz_Neunmensch_(Earth-616),Secret Identity,Bad Characters,,White Hair,Male Characters,,Deceased Characters,1,Feb-45,1945
505600,Quota (Earth-616),\/Quota_(Earth-616),Secret Identity,Bad Characters,Brown Eyes,Black Hair,Male Characters,,Living Characters,1,,
505601,Black Metal (Earth-616),\/Black_Metal_(Earth-616),Secret Identity,Bad Characters,,,,,Living Characters,1,,
505602,Teng Yun-Suan (Earth-616),\/Teng_Yun-Suan_(Earth-616),Secret Identity,Bad Characters,,White Hair,Male Characters,,Living Characters,1,,
505603,Javier La Brava (Earth-616),\/Javier_La_Brava_(Earth-616),Public Identity,Good Characters,,White Hair,Male Characters,,Living Characters,1,,
505625,Yellow Claw (Japanese) (Earth-616),\/Yellow_Claw_(Japanese)_(Earth-616),Secret Identity,Bad Characters,,Black Hair,Male Characters,,Deceased Characters,1,Mar-45,1945
505630,Captain Suicide (Earth-616),\/Captain_Suicide_(Earth-616),Secret Identity,Bad Characters,,Black Hair,Male Characters,,Deceased Characters,1,Mar-45,1945
505646,Detective Brady (Earth-616),\/Detective_Brady_(Earth-616),Secret Identity,Bad Characters,,Brown Hair,Male Characters,,Living Characters,1,Mar-45,1945
505652,Thing from the Swamp (Earth-616),\/Thing_from_the_Swamp_(Earth-616),Secret Identity,Bad Characters,,Brown Hair,Male Characters,,Deceased Characters,1,Mar-45,1945
505654,Cat Woman (Earth-616),\/Cat_Woman_(Earth-616),Secret Identity,Bad Characters,,Black Hair,Female Characters,,Deceased Characters,1,Mar-45,1945
505694,Doctor Nichi (Earth-616),\/Doctor_Nichi_(Earth-616),Public Identity,Bad Characters,,Brown Hair,Male Characters,,Deceased Characters,1,Mar-45,1945
505699,Nick Bruto (Earth-616),\/Nick_Bruto_(Earth-616),Public Identity,Bad Characters,,White Hair,Male Characters,,Living Characters,1,Mar-45,1945
505702,Cracksmith (Earth-616),\/Cracksmith_(Earth-616),Secret Identity,Bad Characters,,Black Hair,Male Characters,,Living Characters,1,Mar-45,1945
505705,Epicure (Earth-616),\/Epicure_(Earth-616),Secret Identity,Bad Characters,,Black Hair,Male Characters,,Living Characters,1,Mar-45,1945
505713,Seer (Serpent) (Earth-616),\/Seer_(Serpent)_(Earth-616),,Bad Characters,Red Eyes,White Hair,Male Characters,,Living Characters,1,11-Sep,2011
505741,Ernest Shackleton (Earth-616),\/Ernest_Shackleton_(Earth-616),Public Identity,Good Characters,Brown Eyes,Black Hair,Male Characters,,Living Characters,1,Jul-94,1994
505748,Amalga-Beast (Earth-616),\/Amalga-Beast_(Earth-616),,Bad Characters,,,,,Living Characters,1,May-67,1967
505758,Squid (Earth-616),\/Squid_(Earth-616),Public Identity,Bad Characters,,,Male Characters,,Living Characters,,Feb-89,1989
505759,Vayor (Earth-616),\/Vayor_(Earth-616),No Dual Identity,Bad Characters,,Black Hair,Male Characters,,Living Characters,,,
505760,Relun (Earth-616),\/Relun_(Earth-616),No Dual Identity,,,,Male Characters,,Living Characters,,,
505831,Joe Atlantis (Earth-616),\/Joe_Atlantis_(Earth-616),Secret Identity,Good Characters,,Bald,Male Characters,,Living Characters,1,6-Sep,2006
505868,Maria Atlantis (Earth-616),\/Maria_Atlantis_(Earth-616),Secret Identity,Good Characters,,Black Hair,Female Characters,,Living Characters,1,6-Sep,2006
505869,Keith Dixon (Earth-616),\/Keith_Dixon_(Earth-616),,Good Characters,,Black Hair,Male Characters,,Living Characters,2,6-Sep,2006
505870,Donna Altieri (Earth-616),\/Donna_Altieri_(Earth-616),,Good Characters,,Black Hair,Female Characters,,Living Characters,1,6-Sep,2006
505871,Karen Mason (Earth-616),\/Karen_Mason_(Earth-616),,Good Characters,,Black Hair,Female Characters,,Living Characters,2,6-Sep,2006
505894,Mad Twins (Earth-616),\/Mad_Twins_(Earth-616),Secret Identity,Bad Characters,Blue Eyes,Black Hair,Male Characters,,Living Characters,,Nov-84,1984
505905,Watcher of Sector 14X (Earth-616),\/Watcher_of_Sector_14X_(Earth-616),Public Identity,Neutral Characters,,Bald,Male Characters,,Living Characters,1,Oct-64,1964
505922,Sajani Jaffrey (Earth-616),\/Sajani_Jaffrey_(Earth-616),No Dual Identity,Neutral Characters,Brown Eyes,Black Hair,Female Characters,,Living Characters,40,11-Jan,2011
505971,Tulem (Earth-616),\/Tulem_(Earth-616),Public Identity,Good Characters,Blue Eyes,White Hair,Male Characters,,Living Characters,2,9-Aug,2009
505972,Teneel (Earth-616),\/Teneel_(Earth-616),No Dual Identity,Good Characters,Blue Eyes,White Hair,Male Characters,,Living Characters,,,
505978,Jennifer Burke (Earth-616),\/Jennifer_Burke_(Earth-616),,,,,Female Characters,,Living Characters,2,Aug-94,1994
505985,Numara D'athahr (Earth-616),\/Numara_D%27athahr_(Earth-616),Public Identity,Good Characters,Blue Eyes,White Hair,Male Characters,,Living Characters,,5-Feb,2005
505986,Ertve (Earth-616),\/Ertve_(Earth-616),Secret Identity,Good Characters,Blue Eyes,White Hair,Male Characters,,Living Characters,,Feb-40,1940
505987,Blabek (Earth-616),\/Blabek_(Earth-616),No Dual Identity,Good Characters,Blue Eyes,White Hair,Male Characters,,Living Characters,,,
505988,Deathcharge (Earth-616),\/Deathcharge_(Earth-616),Secret Identity,Bad Characters,Blue Eyes,Black Hair,Male Characters,,Living Characters,1,Jul-94,1994
505989,Porphyr (Earth-616),\/Porphyr_(Earth-616),Secret Identity,Good Characters,Blue Eyes,White Hair,Male Characters,,Living Characters,1,10-Jan,2010
505990,Oudvrou (Earth-616),\/Oudvrou_(Earth-616),Secret Identity,Good Characters,Blue Eyes,White Hair,Female Characters,,Living Characters,2,10-Oct,2010
505991,Kasim (Earth-616),\/Kasim_(Earth-616),No Dual Identity,Good Characters,Blue Eyes,White Hair,Male Characters,,Living Characters,1,11-Aug,2011
505998,Ossem (Earth-616),\/Ossem_(Earth-616),Public Identity,Good Characters,Blue Eyes,,Male Characters,,Living Characters,1,Sep-89,1989
505999,Orelem (Earth-616),\/Orelem_(Earth-616),No Dual Identity,Good Characters,Blue Eyes,,Male Characters,,Living Characters,,,
506000,Nereus (Earth-616),\/Nereus_(Earth-616),No Dual Identity,Good Characters,Blue Eyes,,Male Characters,,Living Characters,,,
506001,Byrrahna (Earth-616),\/Byrrahna_(Earth-616),No Dual Identity,Good Characters,Blue Eyes,,Male Characters,,Living Characters,,,
506002,Balaal (Earth-616),\/Balaal_(Earth-616),No Dual Identity,Good Characters,Blue Eyes,,Male Characters,,Living Characters,1,Sep-89,1989
506003,Immanu (Earth-616),\/Immanu_(Earth-616),Public Identity,Good Characters,Blue Eyes,,Male Characters,,Living Characters,,,
506004,Harran (Earth-616),\/Harran_(Earth-616),Public Identity,Good Characters,Blue Eyes,,Male Characters,,Living Characters,1,May-93,1993
506005,Namita (Earth-616),\/Namita_(Earth-616),No Dual Identity,Good Characters,Blue Eyes,,Male Characters,,Living Characters,,,
506015,Mike Williams (Earth-616),\/Mike_Williams_(Earth-616),Public Identity,Good Characters,Brown Eyes,Brown Hair,Male Characters,,Living Characters,1,7-Jan,2007
506016,Bill Price (Earth-616),\/Bill_Price_(Earth-616),Secret Identity,Good Characters,,Brown Hair,Male Characters,,Living Characters,1,7-Jan,2007
506039,Ikor (Watcher) (Earth-616),\/Ikor_(Watcher)_(Earth-616),,Neutral Characters,,White Hair,Male Characters,,Living Characters,5,May-64,1964
506042,Emnu (Earth-616),\/Emnu_(Earth-616),,Neutral Characters,,Bald,Male Characters,,Living Characters,5,May-64,1964
506058,Wazira (Earth-616),\/Wazira_(Earth-616),No Dual Identity,Good Characters,,,Male Characters,,Living Characters,1,Jun-80,1980
506091,Jack O'Lantern (Crime-Master's) (Earth-616),\/Jack_O%27Lantern_(Crime-Master%27s)_(Earth-616),Secret Identity,Bad Characters,Hazel Eyes,Black Hair,Male Characters,,Living Characters,,11-May,2011
506153,Shabarr (Earth-616),\/Shabarr_(Earth-616),Public Identity,Bad Characters,,,Male Characters,,Living Characters,1,Aug-73,1973
506154,Mara Arliss (Earth-616),\/Mara_Arliss_(Earth-616),No Dual Identity,Good Characters,Blue Eyes,Black Hair,Female Characters,,Living Characters,1,Jan-93,1993
506265,Korro (Earth-616),\/Korro_(Earth-616),Secret Identity,Good Characters,Blue Eyes,White Hair,Male Characters,,Living Characters,,,
506266,Marcan (Earth-616),\/Marcan_(Earth-616),No Dual Identity,Good Characters,Blue Eyes,White Hair,Male Characters,,Living Characters,,,
506267,Ashur (Earth-616),\/Ashur_(Earth-616),Secret Identity,Good Characters,Blue Eyes,White Hair,Male Characters,,Living Characters,1,Dec-99,1999
506268,Dashak (Earth-616),\/Dashak_(Earth-616),No Dual Identity,Good Characters,Blue Eyes,White Hair,Male Characters,,Living Characters,,,
506270,Askid (Earth-616),\/Askid_(Earth-616),Secret Identity,Good Characters,Blue Eyes,White Hair,Male Characters,,Living Characters,1,4-May,2004
506271,Amo (Earth-616),\/Amo_(Earth-616),No Dual Identity,Good Characters,Blue Eyes,White Hair,Male Characters,,Living Characters,,,
506273,Farax (Earth-616),\/Farax_(Earth-616),No Dual Identity,Good Characters,Blue Eyes,White Hair,Male Characters,,Living Characters,,,
506274,Gelva (Earth-616),\/Gelva_(Earth-616),Secret Identity,Good Characters,Blue Eyes,White Hair,Female Characters,,Living Characters,,Aug-89,1989
506275,Llyna (Earth-616),\/Llyna_(Earth-616),Secret Identity,Good Characters,Blue Eyes,Black Hair,Male Characters,,Living Characters,2,Apr-69,1969
506354,Rico Axelson (Earth-616),\/Rico_Axelson_(Earth-616),Secret Identity,Good Characters,,Black Hair,Male Characters,,Deceased Characters,5,12-Mar,2012
506357,Howard Ogden (Earth-616),\/Howard_Ogden_(Earth-616),Public Identity,Good Characters,,Brown Hair,Male Characters,,Deceased Characters,5,12-Mar,2012
506359,Marcus Simms (Earth-616),\/Marcus_Simms_(Earth-616),Public Identity,Good Characters,,Black Hair,Male Characters,,Deceased Characters,5,12-Mar,2012
506361,James Murphy (Earth-616),\/James_Murphy_(Earth-616),Public Identity,Good Characters,,Blond Hair,Male Characters,,Deceased Characters,5,12-Mar,2012
506363,Lasher (War dog) (Earth-616),\/Lasher_(War_dog)_(Earth-616),Public Identity,Good Characters,,Green Hair,Female Characters,,Living Characters,6,12-Mar,2012
506624,Tom Garrett (Earth-616),\/Tom_Garrett_(Earth-616),Public Identity,Bad Characters,,Brown Hair,Male Characters,,Living Characters,1,Mar-45,1945
506648,Terdu (Earth-616),\/Terdu_(Earth-616),Secret Identity,Bad Characters,,Black Hair,Male Characters,,Deceased Characters,1,Mar-45,1945
506650,Nat Scott (Earth-616),\/Nat_Scott_(Earth-616),Secret Identity,Bad Characters,,Brown Hair,Male Characters,,Living Characters,1,Mar-45,1945
506732,Cilla (Earth-616),\/Cilla_(Earth-616),Secret Identity,Bad Characters,,,Female Characters,,Living Characters,5,2-May,2002
506734,Rowkis (Earth-616),\/Rowkis_(Earth-616),Secret Identity,Bad Characters,,,Male Characters,,Living Characters,5,2-May,2002
506749,Wilfred Noble (Earth-616),\/Wilfred_Noble_(Earth-616),Public Identity,Good Characters,,,Male Characters,,Living Characters,1,Oct-74,1974
